name,city,latitude,longitude,websites
Checkers,Tallahassee,30.4598,-84.225,https://locations.checkers.com/fl/tallahassee/3111-mahan-dr.
Taco Bell,Naples,26.1553,-81.6891,"http://www.tacobell.com/,https://locations.tacobell.com/fl/naples/8835-davis-blvd.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=024563&utm_content=website"
Subway,El Dorado,33.23627,-92.66566,http://www.subway.com
Jimmy John's,Tampa,27.9631,-82.5054,http://www.jimmyjohns.com/
Subway,Little Rock,34.74404,-92.27566,http://www.subway.com
Popeyes Louisiana Kitchen,North Little Rock,34.78954,-92.21519,http://www.popeyes.com
Taco Bell,Springdale,36.16773,-94.11205,https://locations.tacobell.com/ar/springdale/1728-east-robinson-avenue.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=035475andutm_content=website
Long John Silver's,Springdale,36.17447,-94.14027,http://www.ljsilvers.com
McDonald's,Pine Bluff,34.19298,-92.06145,https://www.mcdonalds.com/us/en-us/location/AR/PINE-BLUFF/3610-CAMDEN-RD/16174.html?cid=RF:YXT:RoN::Clicks
Pizza Hut,Fayetteville,36.05859,-94.16417,https://locations.pizzahut.com/ar/fayetteville/314-south-school-avenue
Sonic Drive-In,Fayetteville,36.13308,-94.14768,https://locations.sonicdrivein.com/ar/fayetteville/1443-main-drive.html
Taco Bell,Norco,33.8993,-117.5631,"https://locations.tacobell.com/ca/norco/1140-hamner-avenue.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=028444andutm_content=website,https://locations.tacobell.com/ca/norco/1140-hamner-avenue.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=028444&utm_content=website"
McDonald's,Tucson,32.2879,-110.9788,"http://mcdonalds.com/,https://www.mcdonalds.com/us/en-us/location/AZ/TUCSON/4495-N-ORACLE-RD/2397.html?cid=RF:YXT:RoN::Clicks"
Panera Bread,Grandville,42.8793,-85.7557,"http://locations.panerabread.com/mi/grandville/3700-rivertown-parkway.html?utm_medium=display-ad&utm_source=paid-digital&utm_campaign=yext&utm_content=local-search,http://www.locations.panerabread.com/,https://locations.panerabread.com/mi/grandville/3700-rivertown-parkway.html?utm_medium=display-ad&utm_source=paid-digital&utm_campaign=yext&utm_content=local-search"
Steak 'n Shake,Jonesboro,35.80472,-90.67811,https://www.steaknshake.com/locations/ar-jonesboro-east-parker-road
Wings To Go,Jonesboro,35.81659,-90.67015,https://www.wingstogo.com/location/Jonesboro-AR-Parkwood-Road
Subway,Valparaiso,41.4671,-87.0394,http://www.subway.com
Taco Bell,Anderson,34.4803,-82.6475,"https://locations.tacobell.com/sc/anderson/2629-s-main-st.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=027332&utm_content=website,https://locations.tacobell.com/sc/anderson/2629-s-main-st.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=027332andutm_content=website"
McDonald's,Joliet,41.5232,-88.1196,https://www.mcdonalds.com/us/en-us/location/IL/JOLIET/1515-WEST-JEFFERSON-AVENUE/49.html?cid=RF:YXT:RoN::Clicks
White Castle,Des Plaines,42.0455,-87.8851,http://www.whitecastle.com
Taco Bell,Little Rock,34.75209,-92.32265,https://locations.tacobell.com/ar/little-rock/4424-markham-road.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=030902andutm_content=website
Taco Bell,Little Rock,34.7111,-92.40663,http://www.tacobell.com
Taco Bueno,Little Rock,34.75252,-92.37497,http://www.tacobueno.com
Taco Bell,Little Rock,34.76077,-92.38021,https://locations.tacobell.com/ar/little-rock/9600-n-rodney-parham-rd.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=004565andutm_content=website
Sonic Drive-In,Russellville,35.35544,-93.12365,https://locations.sonicdrivein.com/ar/dover/6010-market-street.html
Subway,Melbourne,28.1294,-80.6299,"http://subway.com/,http://www.subway.com/,http://subway.com"
Manhattan Subs & Gyros,Ocala,29.1968,-82.1514,"http://www.manhattangyros.com/,http://www.manhattangyros.com"
Burger King,Texarkana,33.46667,-94.04323,https://locations.bk.com/tx/texarkana/5025-north-stateline-ave.html
Carl's Jr.,Hudson,40.0775,-104.6487,https://www.carlsjr.com/?utm_source=Yext&utm_medium=Visit%20Website&utm_campaign=Homepage
Andy's Frozen Custard,Conway,35.06969,-92.46013,http://www.eatandys.com
Pizza Pro,Wickes,34.308807,-94.340256,http://www.pizzapro.com
Kfc,West Helena,34.5542,-90.65532,https://www.kfc.com/store-locator?query=72390
El Pollo Loco,San Bernardino,34.067,-117.2617,"http://www.elpolloloco.com,http://www.elpolloloco.com/"
McDonald's,Walnut Ridge,36.07314,-90.95494,https://www.mcdonalds.com/us/en-us/location/AR/WALNUT-RIDGE/511-NW-4TH-ST/36346.html?cid=RF:YXT:RoN::Clicks
McDonald's,Athens,34.8037,-86.9519,https://www.mcdonalds.com/us/en-us/location/AL/ATHENS/103-HWY-31-N/3720.html?cid=RF:YXT:RoN::Clicks
Popeyes Louisiana Kitchen,Bethesda,39.02284,-77.14688,http://www.popeyes.com
Popeyes Louisiana Kitchen,Hyattsville,38.95171,-76.96881,http://www.popeyes.com
Dragon China,Vandalia,39.8926,-84.1809,http://www.dragonchinaohio.com/
Charlene's Kitchen,Alexandria,38.80626,-77.05471,"http://charlenes-kitchen.com/,http://www.charlenes-kitchen.com"
Taco Bell,Hobart,41.5511,-87.2369,"https://locations.tacobell.com/in/hobart/8476-e-ridge-rd.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=032494&utm_content=website,http://tacobell.com,http://www.tacobell.com"
Burger King,Hammond,41.588,-87.462,https://locations.bk.com/in/hammond/6904-kennedy-ave.html
McDonald's,Rockford,42.2597,-89.0541,"http://www.mcdonalds.com/,http://mcdonalds.com/,https://www.mcdonalds.com/us/en-us/location/IL/ROCKFORD/2622-CHARLES-ST/20900.html?cid=RF:YXT:RoN::Clicks"
KFC,Berwyn,41.8511,-87.779,"https://www.kfc.com/store-locator?query=60402,http://www.kfc.com"
Subway,Milton,47.25103,-122.29538,http://www.subway.com
Subway,Enumclaw,47.19938,-121.97502,http://www.subway.com
Domino's Pizza,Enumclaw,47.20153,-121.98932,https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps
Domino's Pizza,Milton,47.25103,-122.29538,"https://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepage&utm_source=yext&utm_medium=loclist&utm_campaign=localmaps,https://www.dominos.com/en/pages/order/menu.jsp?utm_source=locallistings&utm_medium=loclist&utm_campaign=localmaps#/menu/category/all"
Orange Julius,Puyallup,47.15782,-122.29609,"http://www.orangejulius.com/,http://www.orangejulius.com"
Moe's Southwest Grill,Port Saint Lucie,27.3197,-80.3928,"https://www.moes.com,http://www.moes.com/,https://www.moes.com/"
McDonald's,Falls Church,38.84817,-77.1249,"https://www.mcdonalds.com/us/en-us/location/VA/FALLS-CHURCH/5603-LEESBURG-PIKE/20503.html?cid=RF:YXT:RoN::Clicks,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
McDonald's,Alexandria,38.8434,-77.112,"https://www.mcdonalds.com/us/en-us/location/VA/ALEXANDRIA/4803-LEESBURG-PIKE/1892.html?cid=RF:YXT:RoN::Clicks,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,https://www.mcdonalds.com/"
BLIMPIE,Washington,38.89981,-77.02303,http://www.blimpie.com
Five Guys Burgers Fries,Mc Lean,38.91792,-77.22138,"http://www.fiveguys.com,http://www.fiveguys.com/"
McDonald's,Arlington,38.89635,-77.12625,https://www.mcdonalds.com/us/en-us/location/VA/ARLINGTON/4834-LEE-HWY/445.html?cid=RF:YXT:RoN::Clicks
Pizza Hut,Mount Airy,39.36273,-77.16395,https://locations.pizzahut.com/md/mount-airy/1705-ridgeside-dr
Steak 'n Shake,Clermont,28.546,-81.711,"https://www.steaknshake.com/,http://www.steaknshake.com,http://www.steaknshake.com/locations/23845-steak-n-shake-e-highway-50-clermont,http://www.steaknshake.com/"
Burger King,Front Royal,38.9118,-78.1879,https://locations.bk.com/va/front-royal/412-south-st.html
SUBWAY,Dayton,39.6305,-84.2124,http://www.subway.com
McDonald's,West Lafayette,40.4529,-86.9176,"http://mcdonalds.com,https://www.mcdonalds.com/us/en-us/location/IN/WEST-LAFAYETTE/613-SAGAMORE-PKWY-W/4848.html?cid=RF:YXT:RoN::Clicks"
Dairy Queen Grill & Chill,Delphi,40.5833,-86.6808,https://www.dairyqueen.com/us-en/Locator/Detail/?localechange=1&store-id=2380
Subway,Alexandria,38.77326,-77.13509,http://www.subway.com
Subway,College Park,38.98424,-76.94935,http://www.subway.com
Subway,Arlington,38.89687,-77.12586,http://www.subway.com
Subway,Washington,38.94556,-76.97829,http://www.subway.com
Subway,Brentwood,38.9344,-76.95186,http://www.subway.com
Domino's Pizza,Silver Spring,38.99845,-77.00393,https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps
Chipotle Mexican Grill,Burke,38.7987,-77.32031,https://locations.chipotle.com/va/burke/5747-burke-centre-pkwy?utm_source=extendednetworkandutm_medium=yextandutm_campaign=yext_listings
Domino's Pizza,Linthicum Heights,39.19261,-76.68276,http://www.dominos.com
Domino's Pizza,Great Falls,39.003895,-77.30829,"https://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/pages/order/menu.jsp?utm_source=locallistings&utm_medium=loclist&utm_campaign=localmaps#/menu/category/all,https://www.dominos.com/en/?redirect=homepage&utm_source=locallistings&utm_medium=loclist&utm_campaign=localmaps"
Chipotle Mexican Grill,Centreville,38.82824,-77.4382,"https://locations.chipotle.com/va/centreville/6317-multiplex-dr?utm_source=extendednetworkandutm_medium=yextandutm_campaign=yext_listings,https://locations.chipotle.com/va/centreville/6317-multiplex-dr"
Chipotle Mexican Grill,Alexandria,38.814873,-77.12099,http://www.chipotle.com
Chipotle Mexican Grill,Lorton,38.70169,-77.22071,https://locations.chipotle.com/va/lorton/9447-lorton-market-st?utm_source=extendednetworkandutm_medium=yextandutm_campaign=yext_listings
Chipotle Mexican Grill,Vienna,38.90606,-77.2196,http://www.chipotle.com
California Tortilla,Washington,38.840054,-77.01721,"http://californiatortilla.com/,http://californiatortilla.com"
Five Guys Burgers Fries,Washington,38.88415,-77.02434,http://www.fiveguys.com
Potbelly Sandwich Works,Washington,38.88415,-77.02434,http://www.potbelly.com
Potbelly Sandwich Works,Washington,38.90001,-77.02243,http://www.potbelly.com
McDonald's,Rincon,32.2771,-81.2304,https://www.mcdonalds.com/us/en-us/location/GA/RINCON/427-SOUTH-COLUMBIA-STREET/16154.html?cid=RF:YXT:RoN::Clicks
We The Pizza Crystal City,Arlington,38.85524,-77.04991,"http://www.wethepizza.com,http://www.wethepizza.com/"
Pizza Hut,Deerfield Beach,26.3169,-80.1262,https://locations.pizzahut.com/fl/deerfield-beach/1636-w-hillsboro-blvd
Pizza Hut,West Palm Beach,26.707,-80.0911,"http://www.pizzahut.com,https://locations.pizzahut.com/fl/west-palm-beach/2509-okeechobee-blvd"
Mountain Mike's Pizza,Merced,37.2951,-120.4518,http://mountainmikes.com/
McDonald's,South Gate,33.9451,-118.2115,"http://mcdonalds.com/,https://www.mcdonalds.com/us/en-us/location/CA/SOUTH-GATE/3309-TWEEDY-BLVD/801.html?cid=RF:YXT:RoN::Clicks,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
Subway,Arlington,35.2224,-89.7363,http://www.subway.com
Jimmy John's,Saint Charles,38.7402,-90.6338,http://www.jimmyjohns.com/
Subway,Ocala,29.2092,-82.0666,"http://www.subway.com,http://subway.com"
McDonald's,Melbourne,28.0846,-80.6228,https://www.mcdonalds.com/us/en-us/location/FL/MELBOURNE/25-W-HIBISCUS-BLVD/669.html?cid=RF:YXT:RoN::Clicks
Pizza Hut,San Jose,37.2538,-121.8312,"http://www.pizzahut.com/,https://locations.pizzahut.com/ca/san-jose/5475-snell-ave"
Pizza Hut,San Jose,37.3158,-121.7936,"https://www.pizzahut.com/,http://www.pizzahut.com/"
McDonald's,Grand Canyon,35.97209,-112.12643,https://www.mcdonalds.com/us/en-us/location/AZ/TUSAYAN/US-HWY-180-PO-BOX-3026/5077.html?cid=RF:YXT:RoN::Clicks
AW All-American Food,Seligman,35.321247,-112.9548,http://www.awrestaurants.com
Subway,Florence,33.03097,-111.3871,http://www.subway.com
Arby's,Winslow,35.04122,-110.69827,http://www.arbys.com
McDonald's - CLOSED,Elkhart,41.6867,-86.0585,http://www.mcdonalds.com/?cid=RF:YXT:RoN::Clicks
Jack in the Box,Mesa,33.38933,-111.61484,https://locations.jackinthebox.com/us/az/mesa/1403-s-crismon-rd
Jimmy John's,Saint Louis,38.6357,-90.2401,"http://jimmyjohns.com/,http://www.jimmyjohns.com/"
Dairy Queen,Benson,31.98826,-110.29411,http://www.bowlinsthething.com
KFC,Fort Oglethorpe,34.9547,-85.2537,https://www.kfc.com/store-locator?query=30742
Taco Bell,Augusta,33.5108,-82.0368,"https://locations.tacobell.com/ga/augusta/2850-washington-rd.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=023707andutm_content=website,https://locations.tacobell.com/ga/augusta/2850-washington-rd.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=023707&utm_content=website,http://www.tacobell.com/,http://www.tacobell.com"
Jack in the Box,Tucson,32.20735,-110.87456,https://locations.jackinthebox.com/us/az/tucson/1195-s-craycroft-rd
Jack in the Box,Tucson,32.13438,-110.97733,https://locations.jackinthebox.com/us/az/tucson/550-w-valencia-rd
Pizza Hut,Tampa,28.0697,-82.4765,"https://locations.pizzahut.com/fl/tampa/1727-w-fletcher-ave,http://www.pizzahut.com/"
Subway,Coolidge,32.98579,-111.5236,http://www.subway.com
Burger King,Mesa,33.38387,-111.74014,https://locations.bk.com/az/mesa/1710-s-greenfield-rd.html
SUBWAY,Eureka,40.7926,-124.1789,http://www.subway.com/
Domino's Pizza,Tucson,32.18563,-110.96846,https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps
McDonald's,Tucson,32.20591,-110.84147,https://www.mcdonalds.com/us/en-us/location/AZ/TUCSON/7090-E-22ND-STREET/32883.html?cid=RF:YXT:RoN::Clicks
McDonald's,Tucson,32.25841,-110.79842,https://www.mcdonalds.com/us/en-us/location/AZ/TUCSON/9075-E-TANQUE-VERDE-RD/25110.html?cid=RF:YXT:RoN::Clicks
Burger King,Tucson,32.1918,-110.8428,https://locations.bk.com/az/tucson/7006-east-golf-links-rd.html
Flame Broiler,Duarte,34.1397,-117.9793,http://www.flamebroilerusa.com/
Del Taco,Elk Grove,38.424,-121.4152,http://deltaco.com/
Subway,Visalia,36.3418,-119.2789,"http://www.subway.com,http://subway.com/,http://www.subway.com/"
Pizza Hut,Lodi,38.1305,-121.2735,"http://www.pizzahut.com,https://locations.pizzahut.com/ca/lodi/21-w-lodi-ave,http://pizzahut.com/locations/california/lodi/011764"
Jimmy John's,Phoenix,33.66662,-112.12093,http://www.jimmyjohns.com
McDonald's,Ranson,39.3204,-77.8514,"https://www.mcdonalds.com/us/en-us/location/WV/RANSON/108-JOSHUA-M-FREEMAN-BLVD/32346.html?cid=RF:YXT:RoN::Clicks,http://mcdonalds.com/"
Burger King,Phoenix,33.45197,-112.20403,https://locations.bk.com/az/phoenix/350-north-67th-ave.html
Church's Chicken,Tucson,32.20655,-110.90758,http://www.churchs.com
Wendy's,Tucson,32.25029,-110.82494,http://www.wendys.com
900 Degrees Pizza,Utica,42.6707,-82.9752,http://www.900degreespizzeriaandbistro.com
Subway,Waverly,42.7254,-92.4775,http://www.subway.com/
Subway,Delphi,40.586,-86.6799,http://www.subway.com
Church's Chicken,Phoenix,33.46623,-112.20472,http://www.churchs.com
Taco Bell,Phoenix,33.39327,-112.13296,https://locations.tacobell.com/az/phoenix/5825-s-35th-ave.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=024291andutm_content=website
Church's Chicken,Phoenix,33.49432,-112.22028,http://www.churchs.com
Sunwest Burgers,Glendale,33.61121,-112.18454,http://www.sunwestbank.com
McDonald's,Oak Lawn,41.7268,-87.7415,https://www.mcdonalds.com/us/en-us/location/IL/OAK-LAWN/9128-SOUTH-CICERO-AVENUE/753.html?cid=RF:YXT:RoN::Clicks
Wendy's,Chattanooga,35.0842,-85.1983,"https://locations.wendys.com/united-states/tn/chattanooga/4500-highway-58,http://wendys.com/,http://www.wendys.com/"
Krystal,Brunswick,31.1359,-81.5726,"http://www.krystal.com,https://locations.krystal.com/ga/brunswick/163-flash-foods-dr"
McDonald's,Gainesville,29.6591,-82.4072,https://www.mcdonalds.com/us/en-us/location/FL/GAINESVILLE/6003-NEWBERRY-RD/5351.html?cid=RF:YXT:RoN::Clicks
Checkers,Merritt Island,28.3653,-80.6999,https://locations.checkers.com/fl/merritt-island/520-n.-courtenay-pkwy.
Pizza Hut,Largo,27.8808,-82.8293,"https://locations.pizzahut.com/fl/largo/13789-walsingham-rd,http://www.pizzahut.com/"
KFC,Seminole,27.837,-82.7867,https://www.kfc.com/store-locator?query=33772
Chinese Thai To Go,Fort Pierce,27.4526,-80.3499,"http://www.chinesemenu.com/,http://www.chinesemenu.com"
Baba's Burgers & Gyros,Estes Park,40.3651,-105.5413,http://www.babasburgers.com
Los Taquitos,Phoenix,33.34816,-111.9819,http://www.ltgrill.com
Arby's,Tempe,33.34952,-111.96258,https://locations.arbys.com/us/az/tempe/1392-w-elliot-rd.html
Surfside Burger Shack,Eureka,40.802,-124.1665,"https://local.yahoo.com/info-50900944-surfside-burger-shack-eureka,https://local.yahoo.com"
Pizza Hut,Coolidge,32.97788,-111.52369,https://locations.pizzahut.com/az/coolidge/109-n-arizona-blvd
Burger King,Antioch,38.0055,-121.7557,https://locations.bk.com/ca/antioch/3605-east-18th-st.html
BLIMPIE,Phoenix,33.30584,-111.98953,http://www.blimpie.com
Del Taco,Temecula,33.4758,-117.1271,http://www.deltaco.com/
Taco Bell,Atlanta,33.8433,-84.3276,https://locations.tacobell.com/ga/atlanta/3385-buford-hwy.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=033409&utm_content=website
Evangelo's Restaurant,Wasilla,61.5712,-149.3838,"http://www.evangeloswasilla.com/,http://www.evangeloswasilla.com"
Jimmy John's,Troy,40.0556,-84.2404,"http://www.jimmyjohns.com/,http://jimmyjohns.com/,https://online.jimmyjohns.com"
Charley's Grilled Subs,Tucson,32.20715,-110.8567,http://www.charleyssteakery.com
Wienerschnitzel,Tucson,32.26927,-110.97755,http://www.wienerschnitzel.com
Great Wall Chinese Restaurant,Elkhart,41.6909,-86.0034,"http://www.greatwallrestaurant.com/,http://www.greatwallelkhart.com/"
Dairy Queen Grill & Chill,Mishawaka,41.6801,-86.1806,https://www.dairyqueen.com/us-en/Locator/Detail/?localechange=1&store-id=2707
Burger King,Dowagiac,41.9835,-86.1233,"http://bk.com/,http://www.bk.com/,https://locations.bk.com/mi/dowagiac/903-spruce-st.html,http://www.bk.com"
Pizza Hut,West Chester,39.3514,-84.364,https://locations.pizzahut.com/oh/west-chester/7847-tylersville-rd
